date,school,keyword,article,article_neg,article_pos,article_neu,paragraph_neg,paragraph_pos,paragraph_neu,sentence_neg,sentence_pos,sentence_neu
2009-02-11,USF,study,"Sophomore guard Dominique Jones was scoring at will, but it wasn’t enough for South Florida to make history.


Jones finished with 29 points and eight rebounds, but Providence’s hot shooting prevented USF from winning consecutive Big East games, and the Bulls fell 77-62 Tuesday night at the Sun Dome.


“I don’t know what to say,” said USF coach Stan Heath. “I know Dominique was hungry. He was a little teary-eyed after the game. He was really disappointed.”


Jones went on a 5-0 run by himself with the Bulls trailing by 11 points late in the game. However, Providence forward Brian McKenzie hit a crucial three-pointer with 4:03 remaining — quieting the crowd of 3,340 — and the Friars never looked back.


Heath said it was tough to come back after that play.


“That was a big shot,” he said. “We knew they were going inside … McKenzie hit that shot and that was it. As poorly as we played, we were in the game, though.”


USF (8-15, 3-8) was hurt by poor shooting. The Bulls went  5-of-16 from the free-throw line and finished 3-for-19 from three-point range, while Providence shot an impressive 51 percent from the field.


“It’s frustrating that people don’t take things more serious,” Jones said. “People don’t have it in their heart to come out and play hard.”


Led by sophomore guard Marshon Brooks’ 10 points in the first half, the Friars (15-9, 7-5) went on a five minute 13-2 run to take a 41-32 halftime lead.  Jones had almost half of USF’s first-half points, scoring 15 on 6-of-9 shooting.


The Bulls have never won back-to-back conference games since joining the Big East in 2005, but Jones said he was looking forward to possibly breaking that mark.


“I like doing stuff so that we can be remembered forever and for everyone to not take that seriously — it’s a real disappointment,” he said.


With the loss, USF is tied for 14th with St. Johns and faces a tough stretch. The Bulls play Notre Dame, Georgetown and No. 1 Connecticut in the next three games.


“It’s all relative in this league,” Heath said. “When you look at Notre Dame playing on the road at Louisville, we could end up having the same record when we play. Who would have thought that at the beginning of the year?”
",0.062,0.079,0.859,0.18,0.186,1.0,0.261,0.226,1.0
2009-02-12,USF,study,"There’s little doubt South Florida has faced tough competition this season in the Big East, but the team is about to face its toughest stretch so far.


The Bulls (8-15, 3-8), coming off a 77-62 loss to Providence on Tuesday, will face Notre Dame in South Bend on Sunday and play Georgetown and Connecticut the same week.


USF will try to improve upon a poor shooting performance against the Friars. The Bulls shot 39 percent from the field and went 5-of-16 from the free-throw line.


Coach Stan Heath said the team needs to improve from the line.


“You work so hard to fight and get to the free-throw line, but those numbers are just not where they need to be,” he said. “We went to the line and couldn’t capitalize and that was one of the frustrating things.”


While the Bulls are suffering with 57 percent shooting from the free-throw line, they are getting improved performances from the bench.


After junior Mike Mercer was dismissed from the team and senior B.J. Ajayi suffered a season-ending injury, freshman guard Justin Leemow has seen an increase in minutes. Heath said Leemow has improved the team’s defense.


The Bulls will need to play defense well against one of the best post players in the country. Notre Dame center Luke Harangody leads the Big East in scoring with 24.3 points per game.


The Fighting Irish have struggled recently, however — and a USF win could see the Bulls jump them in the Big East conference.
",0.131,0.14,0.729,0.184,0.254,0.852,0.311,0.434,1.0
2009-02-13,USF,study,"The value of a nickel was one of the many ways, acclaimed author Nikki Giovanni taught students about the importance of civil rights, Thursday night.


Giovanni incorporated history and poetry to get the audience understand her beliefs about the last three decades of civil rights.


“It’s kind of hard for young people like those in the room to understand what a nickel means. If a nickel was on the floor very few of you would stoop to pick it up,” Giovanni said. “I want to take a moment to understand what a nickel really meant. Land was a nickel an acre. For the lack of a nickel, people were lynched, people were burned, people were beaten.”


Giovanni presented her topic seriously, but also used humorous examples to engage the audience. Applause and standing ovations were repeated throughout the event.


“I was happy with it (the lecture). The crowd was really interactive too. I was kind of impressed with that. I wasn’t sure how that would go, but they seemed very excited to have her,” said Amy Bortzfield , the ULS Student Director.


Thursday night’s lecture took place in the Marshall Center Oval Theater. A crowd of about 300 gathered to see Giovanni speak, Bortzfield said.

ULS experienced some minor difficulties during the questions and answer session. Giovanni felt like she couldn’t see over the podium, so they had to make adjustments with their microphone equipment.


“The Q & A could have been a little smoother,” Bortzfield said. “We were supposed to have two microphones, but we had to transfer one of them to use for her microphone, so it made it (go) a little slower.”


After the question and answer session Giovanni was presented with tokens of appreciation by the Tampa chapter of the Delta Sigma Theta Sorority and the Black Emphasis Month Committee.


Nicole Crawford, a graduate student majoring in social work and public health said she thoroughly enjoyed Giovanni’s lecture.


“I think it was inspiring, and motivational. It was everything I hoped it would be,” she said.
",0.02,0.143,0.837,0.067,0.334,1.0,0.18,0.381,1.0
2009-02-15,USF,study,"Some people embrace death, and others run from it until it catches up with them. For some the idea is frightening — but others make a living off it.


Wayne Bright, manager of Wilson Funeral Home in Tampa, had mortuary aspirations from the age of 12. However, his exposure to the business started at age 7, when his father and older brother purchased a funeral home.


Morticians don’t lead a punch-the-clock existence, Bright said.


“It’s not a 9-to-5 position,” he said. “Death is unpredictable, and you are always on call and you have to be prepared to respond.”


The initiative to start Wilson Funeral Home came from brothers Clarence and Ray Wilson — both licensed morticians. The idea came to Ray, who broached the idea to Clarence while he was serving in the Korean conflict. They both approached Clarence’s wife, Curtiss Wilson, who was not enthusiastic about the idea at first.


“My first response was, ‘Are they kidding?'” she said.


But through a little coaxing, personal savings and an agreement from Ray’s wife, the Wilsons opened their doors in 1952 and began serving Tampa’s segregated black community.


As the years passed, the funeral home became almost entirely a family affair. Both wives quit their jobs as teachers in the early ’70s to help with clerical work, and Clarence and Curtiss Wilson’s son, Clarence Wilson Jr., eventually became a licensed funeral director.


In 1998, because of the elder Clarence’s declining health, the family decided to sell the business to Liberty Family Services Inc. However, Curtiss Wilson and Clarence Wilson Jr. remain involved in the day-to-day aspects of the business.


Clarence Wilson Jr. was born into the industry — he said he began working with his father at age 8 — but it is the science of embalming bodies that keeps him in the family business.


When Bright and Clarence Wilson Jr. are not working with actual cadavers, they are dealing with families affected by death.


Curtiss Wilson, Clarence Wilson Jr. and Bright described the industry as extremely people-oriented.


“You are dealing with people who are going through an array of emotions. You have to conduct business without losing your cool,” Clarence Wilson Jr. said.


Bright said dealing with people who have lost loved ones is one of the most difficult aspects of the job.


“Every service is different, every family is different, and it’s always a challenge,” he said.


Morticians also have to be able to work quickly. Bright said they typically have three to five days to contact newspapers, cemeteries, churches, printers, florists, limo services, musicians and ministers.


Bright named the “challenges of nature” as the most difficult part of the job. He said that though they try to bring the deceased as close as possible to how he or she looked in life, restoration may or may not work, depending on the circumstances of the death.


Curtiss Wilson said a common misconception about morticians is that they don’t grieve.
",0.097,0.094,0.809,0.217,0.326,1.0,0.217,0.326,1.0
2009-02-16,USF,study,"A USF graduate has been nominated by President Barack Obama to be the next drug czar, said an administration official Thursday.


R. Gil Kerlikowske, Seattle’s police chief since 2000, graduated from the University with both bachelor’s and master’s degrees in criminal justice.


If the Senate confirms Kerlikowske, he will be in charge of the Office of National Drug Control Policy, which is a component of the Executive Office of the President.


Ethan Nadelmann — executive director of the Drug Policy Alliance, a nonprofit organization promoting alternative policies to the “war on drugs” — said to the New York Times that he would have preferred someone with more of a public health background.


“But, he’s likely to be the best drug czar we’ve seen,” Nadelmann said. “Not that that’s saying much.”
",0.025,0.076,0.899,0.132,0.198,1.0,0.132,0.259,1.0
2009-02-17,USF,study,"Faculty Focus, on display at the USF Contemporary Art Museum, brings together artwork from the University’s home turf — featuring three professors from the School of Art and Art History.


“The Faculty Focus exhibition was an alternative — a smaller alternative — of what we used to do, which was a larger group exhibition of all of the faculty that would happen about every four years,” said David Norr, curator of the event.


“This is more of an intimate setting,” he said, adding that the show was an opportunity for the artists to have more space and a chance for people to spend more time with each artist’s work.


Unlike previous Faculty Focus shows, this year’s exhibit doesn’t have a theme. Instead, emphasis was placed on showcasing three very diverse artists.


One painting, “The Field That Feels Like” by Neil Bender, consists of 15 individually painted square canvases joined to form one large piece.


“I wanted to make a big painting where I didn’t know the image,” Bender said. “I worked on these squares. I didn’t know what they’d look like. I was responding to the process of seeing and forming these images.”


It’s not just the size of the painting that makes it noticeable — its provocative subject matter is an instant attention-grabber. The painting uses striking colors to juxtapose fragmented images of human sexual organs.


“I think my body of work is similar — it all deals with (addressing) sexuality in a multitude of formats — both moral and physical,” Bender said.


In addition to his oil painting, Bender has on display a series of smaller collages that incorporate a variety of materials such as fabric, cotton balls, magazine clippings
and glitter.


“I’m restless, materially,” Bender said. “So, while the underlying consistency is addressing flesh — and the clothing and unclothing of flesh — the format changes a lot. So, you get that restless quality, always wanting to investigate the subject matter in a variety of ways. I feel it pervades every aspect of our being.”


Elisabeth Condon’s painting is on the wall opposite Bender’s. “Birdsong” is similar to her previous work in that it features landscape elements, multiple layers of vividly pigmented paint and various textures. Though her individual works are similar, they begin in a way that is random and unpredictable.


“I start a painting by pouring out paint (directly onto the canvas) and then I build,” Condon said. “Whatever comes to me at that time, I’ll build from the pour … At the time, I’ll grab from whatever is in front of me — sort of intuitively — so the paintings get planned the later they go, but at the beginning they’re not planned.”


In addition to environmental themes from her childhood homes in Los Angeles and Florida, Condon’s paintings are influenced by her experiences traveling. There’s always an element of surprise, she said, and a sense of loss
of control.


“There’s an element of freedom that comes with such loss,” Condon said. “A painting has that same kind of engagement for me where, suddenly, that painting became alive and I couldn’t control it anymore.”


Cesar Cornejo’s installation, nestled in a wide corner of the gallery, is quieter than its neighbors but equally striking in detail. “Museumorphosis” depicts an image of the Guggenheim museum overlaid upon the rooftops of a rustic shantytown.


The complete image of the museum can be seen through a mirror hung from the ceiling above the installation. The houses of the town — each crafted and individually placed in the installation one at a time — form a mass of brick and clay and seem to merge into the walls of the gallery.


“I’m trying to bring together two realities that are not normally close to each other,” Cornejo said. “One of the shantytowns and the other of museums — I’m trying to bring them together as one in an attempt to make us think, what is our position regarding shantytowns or regarding museums? Do we think they relate? How do they relate?”


“Museumorphosis” is a reflection of a community project Cornejo is involved with in his native country of Peru. Cornejo works with a rural town to expand the living space of its inhabitants. He does this for free, with the condition that he be allowed to exhibit artwork within these living spaces, essentially turning the entire town into a contemporary
art gallery.


The title of Cornejo’s work references Franz Kafka’s story “The Metamorphosis” and the theme of transformation.


“It’s almost like, is it museum to shantytown or shantytown to museum?” he said. “I tried to play with that image.”


Faculty Focus is on display at USF CAM, West Gallery, through March 7. For more information, visit ira.usf.edu.
",0.008,0.048,0.944,0.082,0.241,1.0,0.344,0.333,1.0
2009-02-18,USF,study,"Students lined up across the second floor of the Marshall Student Center, waiting to see pop icon Bill Nye hours before the lecture. The “Science Guy” told the 1,300 students they were part of the space and climate generation.


The lecture on Tuesday was structured like his ’90s PBS television show, Bill Nye the Science Guy, in the way he combined science and humor to entertain the audience.


He talked about the possibility of finding life on Mars, sundials, climate change and shadows.


“If you’ve never done this, I strongly encourage you to do this. Go outside on a sunny day with something very white, like a white shirt, or a napkin or a piece of paper. Cast a shadow on it with a pen, or your finger. Or your friends head,” Nye said. “If you look at the shadow, the shadow will be gray.”


Nye then said why he wanted them to examine an ordinary shadow.


“If you look closely enough, then you will see that the shadow is ever so slightly light blue,” he said.


Nye educated students about what people need to create to help stabilize the climate and the innovations of space technology.


He showed students pictures a spacecraft took on Mars.


“The color of the rocks, gives you the first idea of what the rocks are made of,” Nye said.


Students were also continuously encouraged by Nye to invent new technology.


“If you can do it, you will get rich,” Nye said. “Then maybe, you will change the world.”


Before the lecture, students created a variety of cheers demanding Nye’s presence.


Nye showed he felt like he connected with the University, when he assured one student that he would do his best to come back to USF and perform an energy analysis of the Tampa campus.


ULS Student Director Tim Repass said there were about 800 people in the Marshall Student Center Ballroom and 500 people in Oval Theatre overflow seating.


“It worked out great. There was a lot of people who took advantage of (overflow seating),” said Repass. “I was surprised how full it was. Maybe we can use it for (future) lectures if they enjoyed it.”


Repass said that although the lecture started a little late, he was pleased to see the audience cooperation and excitement.


“There was a lot of energy in the room,” he said.
",0.004,0.152,0.844,0.127,0.34,1.0,0.086,0.577,1.0
2009-02-19,USF,study,"Ruckus, a free college-only program that allowed students to share music and download more than 3 million songs, closed this month.


The company closed because of legal issues, inability to continue providing free music, employee loss and layoffs.


Alex Campoe, USF’s associate director of information technology, said a Feb. 6 message on the Ruckus Web site stated that the site was being worked on. A few hours later, another message explained that the site had been shut down.


Jason Herskowitz, vice president of product management for TotalMusic, the company that owned Ruckus, released a statement in his blog lamenting the loss and explaining that economic issues forced the Web site to shut down.


“It should therefore come as no surprise that these small sites and services don’t have the resources, or desire, to deal with licensing content directly,” he wrote. “And for that matter, nor do the content owners — imagine the legal and contractual management overhead.”


Michael Pearce, USF’s chief technology officer, said the service was originally brought to USF in September 2007 because of the issues surrounding online file sharing. Before adopting the program, the University placed 11th in the nation in illegal downloading.


“Ruckus was one of the few offerings (in music downloading software) that did not have a membership fee,” Pearce said.


Within three months, more than 6,000 members at USF downloaded millions of songs, and the University dropped from its high ranking, as reported by the Oracle in 2007.


Pearce said he thinks students will continue to make wise choices about downloading music and that the ranking will not rise again.


“It’s not about one solution, it’s about education — making students aware, giving students references for where to find other alternatives,” he said.


Campoe said he suggests that students use Slacker, Pandora and Last.fm to listen to music for free.


“These programs allow students to start building up (their) playlists and do so by rating songs,” Campoe said.


Campoe said there is still a system in place that monitors computers used on campus. The system lets USF know the time and date of any illegal downloads and the IP address of the computer.


The Office of Student Rights and Responsibilities determines the consequences for illegal downloading, he said. Students are notified of violations by mail and may lose their right to use the University network.


Jen Alexandre, a junior majoring in secondary English education, said she will not miss the program.


“I didn’t like the renewal business, so after a while I converted to iTunes” Alexandre said.


Junior criminology major Derek Hayward said he was not happy about the company’s closing.


“It’s annoying that now I have to pay for songs when I’m not sure if I will like them,” he said. “Before, I could listen to someone’s playlist, but now I have to use iTunes, which only lets me preview 30 seconds.”
",0.061,0.055,0.884,0.251,0.244,1.0,0.289,0.244,1.0
2009-02-20,USF,study,"USF Health Vice President Dr. Abdul Rao has retracted his resignation.


Rao, who was caught on a security camera taking a student’s bike, signed a $50,000 contract with the University Wednesday, agreeing to step down from his position and leave USF.


On Friday, University spokesman Michael Hoad told the
St. Petersburg Times
that Rao said he felt rushed into signing the resignation letter.


“Our (the University’s) position is his employment is over,” Hoad told the
Times
. “And, anything different, his attorney will have to talk to our attorney.”


Rao wrote a letter to the USF administration explaining his reasons for rescinding his resignation.


“I am convinced that the outcome is not compatible with the level of the infraction and has placed my professional and personal life in serious conundrum,” Rao wrote. “I suggest that the University complete its investigation and a judgment is made which is compatible with the committed infraction.”


For more information, see Monday’s Oracle.
",0.056,0.059,0.884,0.18,0.16,1.0,0.18,0.16,1.0
2009-02-22,USF,study,"Each year, the planet’s population of 6.7 billion grows by another 82 million people. Some argue that to make the planet truly sustainable, people must look beyond surface issues and focus on the underlying problem — population growth.


“The bottom line is there are too many people and not enough resources,” said Werner Fornos, founder of Global Population Education, a nonprofit organization that raises awareness of the ramifications of rapid population growth, according to its Web site.


“Other countries are leading the way for solving the international population crisis while America trails behind,” Fornos said.


Jordan Stone, president of the Alliance of Concerned Students at USF, said the belief that there are not enough resources to sustain the current population is a common misconception.


“Right now, there is enough food to feed the world two times over. The problem is with the distribution of those resources,” Stone said.


According to the Population Institute, global aid for family planning helps prevent 60 million unplanned births, 105 million abortions, 22 million miscarriages, 3 million infant deaths and 685,000 deaths of women during pregnancy. However, 200 million women are still in need of assistance. President Barack Obama has already lifted a ban on funding for global family planning programs.


“The global impact of population growth on forests, topsoil, climate change, and food and water resources tells a cautionary story — one that presents a convincing case for prioritizing population stabilization,” Fornos said.


As it stands, 1.1 billion people on the planet consume unclean water — while 90 percent of sewage and 70 percent of industrial waste is dumped into surface water.


According to the Sierra Club’s Web site, sierraclub.org, all environmental efforts may be
short-lived if they do not address population growth, such as by increasing access to voluntary family planning services, health care education and economic opportunity.


Environmental leaders hope more people will recognize the connection between global population problems and environmental sustainability issues.


Robert Bair, former vice president of Students for Social Justice at USF, said high consumption often raises a population’s quality of life but at the same time damages the environment. The United States, with less than 5 percent of the world’s people, consumes more than 25 percent of its resources, according to the World Resources Institute.


“As Americans, we need to lead by example, voice opinions to political leaders and become a culture that is OK with consuming less,” Bair said. “We can’t function if people stop consuming, but we can consume things that are better for the earth.”


The Sierra Club offers a way for students to better understand how personal consumption habits stack up in terms of environmental degradation. The “Calculate your Personal Ecological Footprint” link on its Web site has a short questionnaire to calculate the environmental impact of personal consumption choices.


One way for students to get involved, Stone said, is to engage with friends and the community in local and global movements for social change by joining student and non-governmental organizations.


“If people would think with their hearts, they would realize that life is precious and we are all interconnected,” Stone said.


The many active student organizations on campus are listed on the Center for Student Involvement Web page involvement.usf.edu, along with meeting times,  locations and contact information.
",0.047,0.094,0.859,0.182,0.206,1.0,0.217,0.186,1.0
2009-02-23,USF,study,"It didn’t begin well for the South Florida men’s basketball team, but that didn’t stop the Bulls from giving Connecticut some trouble Saturday.


Despite a dysfunctional offensive start, USF grinded with tough defense but eventually fell to the top-ranked Huskies 64-50 at the XL Center, giving the Bulls their fourth-straight defeat.


“I’m never happy with a loss, but how well you play has more of an effect on you, and defensively I thought we did a terrific job,” said USF coach Stan Heath. “I thought we got back well and we hustled in transition. We even battled with them on the boards.”


It was offense, however, that hurt the Bulls.


USF didn’t score until the 14:11 mark, which resulted in an early 9-0 deficit, and finished 29 percent from the field and 1-for-11 from the three-point line in the first half.


“The way we played, we had a legitimate chance to pull off an upset, if we did one thing — we had to hit three-point shots,” Heath said. “The area around the basket was just not available for us, and we had to do everything we could to make our shots.”


UConn’s 7-foot-3 center Hasheem Thabeet finished with 21 points and nine rebounds, helping the Huskies to a slim 44-40 rebounding margin for the game.


Despite the slow start, the Bulls trailed Connecticut 46-40 after sophomore guard Dominique Jones cut the lead with a dunk at 11:50 in the second half. However, a three-point shot by UConn senior guard A.J. Price and a 9-0 Huskies run put the game out of reach.


USF junior guard Chris Howard, who had 11 points and eight assists, said playing well against the Huskies will encourage the team.


“We definitely feel like this can give us confidence in the future — despite losing — as we approach the end of the schedule,” he said. “It’s kind of a catch-22 sort of thing.”


Jones finished with 14 points — leaving him just short of the 1,000 career point mark at 999.


USF was without senior guard Jesus Verdejo, who sat out with a right ankle injury. Heath used freshmen Gaby Belardo and Justin Leemow, and junior walk-on Ryan Kardok to try and take his place. Leemow played 34 minutes.


“I think a guy like Leemow has grown to where we don’t even consider him freshman anymore,” Howard said. “At the same time, it’s tough not having Jesus (Verdejo), but I think it’s great that he got to play a lot and is gaining more experience.”


USF finished 32 percent from the field and only had three free-throw attempts in the game. Heath said the Bulls’ shooting performance was disappointing.


“It’s just one of those games where you have to make shots against a team like UConn,” he said. “There’s no way to sugar coat it because you have to hit them when they give them to you.”
",0.09,0.149,0.76,0.474,0.284,1.0,0.369,0.444,1.0
2009-02-24,USF,study,"When talking about abusive relationships, a physical punch or a verbal bashing are the sorts of things that come to mind. Unfortunately, what many don’t know is that abuse can be sexual, financial, emotional and social as well.


Police photos of a battered Rihanna were leaked onto the Internet on Thursday. The photos show the diva’s face marred with bruises and scratches.


The attacker? R&B superstar boyfriend Chris Brown, according to the police report.


While it’s negative publicity for both artists that these photos are circulating the Web, the event has brought attention to the prominent issue of dating abuse.


According to a Harris Poll, 15 percent of adults have admitted to being abused in a relationship at some point in their lives. A 2000 study by the Bureau Justice Special Report on intimate partner violence found that of 500 women, ages 15 to 24, 60 percent were currently involved in ongoing abusive relationships.


Sadly, even these statistics can be underestimated.


Many surveys on domestic and dating abuse are worded or interpreted as referring only to physical, instead of all forms. And even in today’s open society, a lot of men still do not like to admit that they are victims of abuse by women.


Anyone who has been forced into sex or restricted from seeing friends and family has been a victim of abuse.


Another issue is that some women won’t reveal if they’re in abusive relationships even when they are. Some fear further abuse, and some believe that the aggressor loves them and will someday change.


What the Rihanna/Brown case exemplifies is that relationship abuse can happen to anyone — even to a woman who embodies success and confidence with numerous singles on the top of the Billboard charts.


Dating violence does not discriminate. It can happen to men and women, the pretty and the plain, the leader or the follower and even, as evident, the famous and the anonymous.


People in abusive partnerships should know they’re not alone.


Liz Claiborne Inc. sponsors an organization called “Love is not abuse,” which works to raise awareness for women and men on dating and domestic abuse. The organization’s Web site has statistics and handbooks about the prominence and the dangers of abusive relationships.


The site also has a listing of help resources for people trapped in violent relationships or even people looking to help a friend.


The Spring House (thespring.org) is a safe house for victims of any type of violence located in Tampa.


The key to fighting domestic violence is to know the facts. The Center for Relationship Abuse (stoprelationshipabuse.org) lists early signs in a partner that can hint to future violence.


Keep in mind that it’s easier to end an abusive relationship before it starts. If you see the signs, walk away as soon as you can.


Unfortunately, 80 percent of women in abusive relationships will stay with their partner, according to a study by Teen Research Unlimited.


Though Rihanna’s only official words are through her publicist, thanking fans for support, polls are circulating the Internet asking if fans think the couple will stay together. If the allegations against Chris Brown are true, the best thing Rihanna can do is leave the relationship, setting a good example for all the people who need the courage to do the same.


Emily Handy is a sophomore majoring in mass communications.
",0.212,0.093,0.695,0.495,0.27,1.0,0.787,0.31,1.0
2009-02-25,USF,study,"While the USF men’s basketball team has struggled on offense all season, the Bulls are learning to do things on defense.


Using strong defense, USF has pulled off surprising wins in the Big East this season, and the Bulls will look for the same effort when they face Seton Hall (14-12, 5-9) at 7 p.m. in Newark, N.J.


“We’re all on the same page defensively,” said USF junior guard Chris Howard. “It falls on (sophomore guard) Dominique Jones’ shoulders, and it falls on my shoulders to make sure the effort is there.”


The effort has been there lately. Despite ranking last in the conference with 59.8 points per game on offense, the Bulls are sixth in the Big East in scoring defense, holding their opponents to 65 points per game.


In the last three games, USF (8-18, 3-11) has held its opponents to less than 70 points, including 64 against No. 1 Connecticut.


“After the (UConn) game, (Huskies coach) Jim Calhoun came over to me and said ‘coach to be honest with you, you guys do a great job defensively,’ and that meant a lot to me,” said USF coach Stan Heath. “We’re fighting pretty hard out there.”


Heath said his focus remains on improving the team’s offense.


“Really, except for maybe a couple games, we’ve been able to hang around and fight in games,” he said. “It comes down to us being able to improve our shooting skills.”


Jones, who leads the team with 18 points per game, is one point shy of 1,000 in his career. When he breaks the record tonight, he will be the third player in school history to reach 1,000 career points, and the second-fastest to do it. The 6-foot-4 guard will set the mark in his 58th career game. Tony Grier reached 1,000 in 51 games during the 1980-81 season.


“I think from an individual standpoint, what he (Jones) brings to our program, it’s a huge step,” Heath said. “I’m more into team goals and winning and things that represent USF, but a part of that is having talented players.”


Heath is awaiting the status of  another important player. Senior guard Jesus Verdejo, who sat out of the Connecticut loss, is struggling with plantar fasciitis in his right foot. Heath said Verdejo should be able to play, though.


“Our team continues to fight, to compete as hard as we can, and we’re trying to spend extra time on different areas,” he said. “We have guys coming in the mornings to shoot free-throws and extra shots. I feel we can really improve in that area down the stretch.”
",0.062,0.09,0.847,0.184,0.249,0.935,0.258,0.262,1.0
2009-02-26,USF,study,"Two student body election straw polls have yielded similar results, with candidates Juan Soltero and Bruno Portigliatti garnering the most votes and the green fee passing by more than 70 percent.


Student Alliance for a Politically Active Campus (SAPAC), which conducted the polls, counted votes only from students planning to vote in the SG election next week,
tallying 203  responses from the 236 students who voted in Wednesday’s poll.


Though the results are not scientific, 37.5 percent of Wednesday’s participants supported candidates Soltero and Portigliatti.


Candidates Christopher Leddy and Kayla Richmond were supported by 21.3 percent of voters, Christopher Cano and Jaime Lane by 12.3 percent and Ralph Reid and Robin Roup by 7.8 percent. Torend Ebner Jr, who dropped out of the race last week, received 0.4 percent of the vote.


SAPAC decided to conduct polls over two weeks to see if the level of campaigning changed from week to week or trends could be noticed. However, all candidates placed in the same order in both polls.


The campus green fee was approved by 76.8 percent of those polled Wednesday, similar to last week’s 73.7 percent.


This week’s results showed a larger amount of students were undecided, 20.7 percent, compared to last week’s 16 percent.


During both weeks, the poll was conducted at two locations: inside the Marshall Student Center and outside of Cooper Hall.


Christian Marble, president of SAPAC, said the organization hoped for more volunteers than it received, which limited the group from dispersing itself throughout campus.


“I feel that if there were two spots to pick on campus that have the most traffic and the most diversity of students, that we picked those two,” he said. “If we had a more standard operation in the future, we’d want to expand to at least Argos or Andros — the cafeteria areas — and perhaps to some other parts of campus, such as the College of Engineering or the College of Business.”


Marble said he was satisfied with the overall turnout of the event.


“Two hundred and thirty-six is a good sample size,” he said. “You can’t exactly pool every single college in every single time zone that students operate by.”


Susan MacManus, a political science professor, said straw polls are not meant to be scientific at the college level.


Straw polls are meant to educate students about an election and be fun for students, she said.


“A number of students have become aware (of elections) because of the straw poll,” Marble said. “I feel that because of that it was a pretty successful first event for us.”
",0.009,0.076,0.916,0.101,0.235,1.0,0.101,0.368,1.0
2009-03-02,USF,study,"Just as it seemed USF’s NCAA Tournament hopes would be dashed, the Bulls pulled off a late game thriller.


Trailing by three with less than a minute to play, senior guard Shantia Grace made a crucial play to propel a 52-50 USF (21-9, 8-8) victory over Villanova (18-12, 10-6) at the Pavilion.


With 40 seconds left, Grace made a basket and hit a free throw to complete a three-point play and tie the game 50-50. Senior Jazmine Sepulveda then got a steal with nine seconds left and drained a shot to give the Bulls their 21st victory this season.


“Coach told me it was going to have to come from me,” Sepulveda said. “I just stole it and took it to the basket.”


At the end of the first half, the Bulls trailed by six and coach Jose Fernandez gave his team advice.


“He told us we had to talk more on defense,” Sepulveda said. “He told us we had to keep fighting the battles.”


Battle they did.


South Florida trailed by as many as seven in the second half but a jump shot by Sepulveda gave the Bulls the lead with 10:49 remaining. The Wildcats then took control of the game, but Fernandez told his team to stay together.


“He told us to keep our composure,” Sepulveda said. “He told us to play one defensive stop at a time.”


With a Georgetown and Marquette loss, the Bulls can climb into eighth place in the conference, earning them a first-round bye in the Big East tournament.


Fernandez said the NCAA Tournament ramifications would have a bigger impact.


“NCAA tournament teams find a way to win,” Fernandez said. “We went on the road and found the way to win.”


The Bulls will be looking to reach that mark with another win in Big East tournament on Saturday.
",0.042,0.08,0.878,0.565,0.234,1.0,0.317,0.333,1.0
2009-03-03,USF,study,"Nicholas Athan, the 20-year-old student who was struck while riding his bicycle on campus last week, has been released from Tampa General Hospital (TGH).


Athan, a junior majoring in history and mathematics, was hit by a black pickup truck on USF Bull Run Drive near USF Orange Drive on Wednesday. He was airlifted to TGH shortly after the accident.


Athan’s condition could not be released by TGH for privacy reasons.


Francisco Hernandez, the driver of the truck, was arrested on the scene and charged with reckless driving and driving with a suspended license, said University Police Sgt. Mike Klingebiel.


Hernandez, a construction worker for LEI Construction Inc., was released from the Orient Road Jail on Saturday after his $4,000 bond was posted.


Klingebiel said Hernandez is not affiliated with the University.


Hernandez’s reason for being on campus at the time of the accident is unknown.


Athan and representatives from LEI Construction were not available to comment.
",0.115,0.0,0.885,0.308,0.0,1.0,0.327,0.0,1.0
2009-03-04,USF,study,"Entering this weekend, USF softball coach Ken Eriksen said the Bulls haven’t played to their potential yet.


Coming off a doubleheader with Maine on Tuesday, the Bulls (13-9) will try to reach that potential when they host the Under Armour Invitational at the Eddie C. Moore Softball Complex in Clearwater.


“Right now, we can’t take any games for granted,” Eriksen said. “We have played lots of games this season that we’ve had a chance to win but were unable to capitalize on the little things.”


Sixteen teams will play in this weekend’s tournament, split into four pools of four teams each. USF will be in Pool A with Virginia Tech, Fordham and the Lehigh Mountain Hawks. The Bulls face the Hokies at 4 p.m. Friday.


Virginia Tech (5-10) appeared in the Women’s College World Series in 2008, making it the third team the Bulls have faced this season to do so.


The Hokies have struggled this year, beginning the season 2-7, but senior second baseman Britta Giddens said the Bulls won’t be focusing much on their opponents.


“(Eriksen’s) philosophy is to not play the name game,” she said. “We can’t worry about who we’re playing. We can only worry about how we play.”


USF will play Fordham (5-6) on Friday at 6 p.m. and the Mountain Hawks on Saturday at 1 p.m. Lehigh (7-3) made it to the NCAA tournament last season. The Bulls’ opponents for the remainder of the weekend will determine on their record leaving pool play.


The tournament also hosts teams including N.C. State, Villanova, Connecticut and Western Michigan. However, Eriksen said he wants the Bulls to worry about themselves.


“I think that recently our biggest opponent has been us,” he said. “Our main priority right now is this team, and we’re not worried about Virginia Tech or any of the other teams. In order to play good softball, we have to worry about ourselves and let everything else fall into place.”
",0.053,0.092,0.856,0.248,0.153,1.0,0.299,0.219,1.0
